648.4
601.3
500.9
516.1
530.2
546.3
579.0
604.3
620.6
616.1
570.3
543.7
516.3
515.0
485.8
466.7
434.6
429.2
441.2
459.0
484.7
531.9
601.7
663.5
670.5
669.9
688.5
695.9
722.4
748.5
786.0
806.4
789.1
816.7
765.2
724.1
704.4
664.1
653.6
658.8
639.7
641.0
679.7
740.1
790.4
908.7
956.4
1033.2
1014.2
951.4
947.4
863.0
863.0
825.8
792.2
755.6
757.0
734.9
750.5
803.1
816.8
925.3
997.5
1071.5
1041.1
1033.3
1087.1
1084.3
1065.9
998.9
1016.7
967.9
886.3
913.3
884.0
838.1
779.2
761.0
740.1
727.6
705.8
679.0
701.4
729.1
766.6
813.9
885.9
943.0
907.5
901.7
920.8
919.1
882.2
873.4
876.7
893.8
890.7
898.8
863.9
797.4
781.1
742.0
717.5
691.9
675.9
661.4
632.6
630.1
665.9
683.0
710.2
740.3
766.2
779.2
777.5
799.8
806.8
784.1
827.9
871.5
872.9
861.3
869.6
795.1
793.0
1150.5
1111.3
1114.3
1094.9
1107.7
1112.9
1075.3
1065.7
1042.3
964.5
932.7
915.2
930.8
913.2
887.0
892.4
887.9
882.0
920.6
1074.1
1085.2
1072.4
1116.3
1139.6
1137.5
1129.8
1081.1
1125.3
1112.3
1055.0
1045.9
995.5
986.0
987.8
942.2
897.0
881.7
869.2
858.1
852.7
867.0
919.0
1099.2
1121.0
1150.8
1128.8
1100.6
1148.7
1148.5
1140.1
1070.0
1104.4
1060.2
1050.8
1022.4
994.2
934.1
875.4
839.2
832.7
824.0
814.3
809.7
801.2
794.0
881.1
1014.6
1015.9
1050.6
991.7
1053.7
1099.9
1095.1
1068.4
1041.0
1013.0
1002.3
998.5
960.2
947.2
896.8
854.2
808.2
823.9
813.0
794.8
768.9
779.0
779.7
826.0
995.3
1063.7
1108.1
1017.9
1029.1
1052.9
1038.8
1023.9
1029.9
1010.1
992.1
960.0
941.1
871.4
834.7
821.9
804.7
756.4
754.0
754.1
743.4
753.7
761.6
783.1
782.6
798.2
869.2
842.9
826.3
850.8
855.6
845.8
849.8
873.8
890.7
862.4
832.7
790.2
710.2
670.5
655.7
613.4
617.0
611.2
587.5
586.0
564.8
589.7
608.3
576.5
596.0
614.8
617.0
611.7
601.7
579.1
638.7
735.2
739.8
737.4
737.8
643.0
610.7
579.2
583.1
586.2
592.1
601.0
596.4
606.4
600.8
602.4
645.0
678.3
717.5
726.9
690.2
777.8
770.0
760.1
781.7
837.1
778.2
773.1
753.2
738.3
704.1
703.7
662.8
651.9
667.6
655.0
690.2
705.5
727.0
756.5
897.3
955.3
1012.7
980.8
935.2
995.7
982.9
987.0
979.2
957.4
947.5
896.8
844.7
726.6
726.6
664.1
639.5
698.9
710.8
685.5
696.7
699.5
754.4
832.7
948.2
989.7
1011.5
972.7
911.7
1004.8
969.3
960.6
956.2
960.0
945.7
882.4
813.7
791.2
735.7
706.2
670.7
668.3
689.0
687.7
685.0
695.6
737.4
787.1
888.6
923.2
986.2
957.2
954.8
1044.8
